tdp,runTime,cores,memory,carbonEmission,coreType_GPU
15.8,583.4849746,340,115.4,2391402.026,0
8.1,584.7194758,342,115.6,1245039.479,0
11.9,584.8824098,344,115.8,1831267.767,0
12.5,585.2043607,346,116.0,1934802.322,0
10.5,586.4926717,348,116.2,1641235.861,0
16.5,587.122569,350,116.4,2585561.229,0
13.8,589.1054745,352,116.6,2185275.855,0
11.9,589.1612948,354,116.8,1897895.89,0
15.8,589.5730282,356,117.0,2529427.834,0
15.6,590.0619356,358,117.2,2513694.47,0
16.3,591.268293,360,117.4,2645603.942,0
16.3,591.3800265,362,117.6,2660729.066,0
7.5,591.4934648,364,117.8,1241833.113,0
10.8,591.8345724,366,118.0,1790331.264,0
10.8,593.822372,368,118.2,1806086.084,0
16.3,595.2025419,370,118.4,2736806.117,0
3.8,596.2107216,372,118.6,657834.8238,0
10.8,596.7455887,374,118.8,1844345.652,0
15.8,598.0165987,376,119.0,2709019.821,0
13.1,598.6234624,378,119.2,2263702.034,0
8.1,600.4373093,380,119.4,1419032.644,0
13.1,602.0943523,382,119.6,2300774.436,0
10.4,603.8920051,384,119.8,1845760.657,0
6.6,603.9315082,386,120.0,1184945.799,0
7.8,604.8981146,388,120.2,1406087.222,0
4.4,606.1053358,390,120.4,807784.9545,0
10.5,607.6409655,392,120.6,1913649.137,0
14.4,608.846747,394,120.8,2635257.728,0
14.4,610.1947292,396,121.0,2654427.644,0
11.5,610.842842,398,121.2,2136971.746,0
10.0,612.518936,400,121.4,1875371.725,0
7.5,614.3840925,1,121.6,24550.84929,0
13.0,616.1909559,2,121.8,33285.84578,0
11.3,617.201223,4,122.0,42344.41808,0
6.7,618.8076263,6,122.2,40147.71423,0
8.1,620.23579,8,122.4,51823.63006,0
8.1,621.5732917,10,122.6,59591.80091,0
6.6,622.9891453,12,122.8,58913.92356,0
10.5,624.9086878,14,123.0,91198.67902,0
11.9,625.8951635,16,123.2,111937.6413,0
14.4,626.3482599,18,123.4,144669.9294,0
10.3,628.225645,20,123.6,119842.9229,0
6.8,629.4601128,22,123.8,93243.58751,0
9.4,630.756535,24,124.0,129754.0045,0
7.5,632.6725989,26,124.2,115530.8549,0
7.5,634.2644366,28,124.4,123058.2074,0
6.3,635.443982,30,124.6,113222.8735,0
10.0,636.3303795,32,124.8,176509.447,0
3.8,636.4838208,34,125.0,84671.86532,0
7.1,636.7208536,36,125.2,145653.9415,0
23.8,637.2404557,38,125.4,458733.3451,0
15.8,637.6870938,40,125.6,327616.7075,0
11.3,637.8125981,42,125.8,251732.9397,0
7.5,638.554446,44,126.0,182175.4857,0
4.2,640.0069736,46,126.2,116359.1186,0
15.0,641.0841409,48,126.4,372206.1076,0
17.5,642.0165321,50,126.6,448102.4545,0
23.8,642.2919018,52,126.8,624603.864,0
16.3,644.0029587,54,127.0,452096.1725,0
15.5,644.4422226,56,127.2,446490.1606,0
22.8,645.5575673,58,127.4,669322.7531,0
22.8,645.9060487,60,127.6,692013.0333,0
16.3,647.2471983,62,127.8,518400.8814,0
16.3,647.9265523,64,128.0,534968.604,0
10.8,648.406431,66,128.2,373252.9007,0
10.8,649.2567765,68,128.4,384393.4171,0
10.8,650.6593574,70,128.6,395897.8443,0
10.8,651.9435791,72,128.8,407374.332,0
15.8,653.3913765,74,129.0,601976.6019,0
19.3,655.3909426,76,129.2,751480.4362,0
21.0,657.1508525,78,129.4,838687.3345,0
10.8,658.7938364,80,129.6,454884.6842,0
10.8,660.508058,82,129.8,466903.9164,0
15.8,662.1046146,84,130.0,689369.734,0
8.1,663.0112835,86,130.2,373904.5319,0
15.6,664.4573382,88,130.4,714827.0965,0
21.7,665.5328506,90,130.6,1008283.941,0
23.8,665.7531516,92,130.8,1127876.443,0
15.8,667.4220696,94,131.0,774909.0854,0
8.1,668.854323,96,131.2,418393.7812,0
11.9,669.2768498,98,131.4,615545.2453,0
12.5,669.9681094,100,131.6,658712.402,0
10.5,671.2582668,102,131.8,569075.9568,0
16.5,672.8718121,104,132.0,898968.3683,0
13.8,674.7135456,106,132.2,772163.9815,0
11.9,675.4799476,108,132.4,682280.1873,0
15.8,675.9372796,110,132.6,914433.4651,0
15.6,677.901583,112,132.8,921849.4871,0
16.3,678.2329909,114,133.0,979319.0521,0
16.3,678.5129118,116,133.2,996503.2625,0
7.5,678.5204325,118,133.4,480017.1578,0
10.8,679.3896991,120,133.6,692012.6722,0
10.8,680.1212091,122,133.8,703915.1206,0
16.3,682.0253162,124,134.0,1069129.338,0
3.8,683.2367024,126,134.2,273451.0205,0
10.8,683.808653,128,134.4,741385.0872,0
15.8,685.5348774,130,134.6,1091765.623,0
13.1,685.8923081,132,134.8,923758.0355,0
8.1,686.0092487,134,135.0,589677.2247,0
13.1,687.7050776,136,135.2,953551.6665,0
10.4,687.7855858,138,135.4,773376.8508,0
6.6,688.0674256,140,135.6,507508.4543,0
7.8,689.9309645,142,135.8,604796.5398,0
4.4,690.9749685,144,136.0,357856.5786,0
10.5,692.4258175,146,136.2,830005.8771,0
14.4,693.3233403,148,136.4,1145032.717,0
14.4,694.5554929,150,136.6,1162246.766,0
11.5,694.9937482,152,136.8,946296.992,0
10.0,695.3920551,154,137.0,837402.6159,0
7.5,695.8870576,156,137.2,643158.5061,0
13.0,697.7756549,158,137.4,1111810.818,0
11.3,698.7390459,160,137.6,983285.742,0
6.7,699.4068328,162,137.8,601745.597,0
8.1,700.5260239,164,138.0,731589.6041,0
8.1,702.0653207,166,138.2,741845.0594,0
6.6,702.7388936,168,138.4,617177.4246,0
10.5,703.5949837,170,138.6,978069.2189,0
11.9,704.4896144,172,138.8,1118947.543,0
14.4,705.793552,174,139.0,1366148.985,0
10.3,706.6668862,176,139.2,997328.1333,0
6.8,708.2243393,178,139.4,676656.2304,0
9.4,709.0191577,180,139.6,935901.7023,0
7.5,709.8462084,182,139.8,761347.2687,0
7.5,710.656439,184,140.0,770324.5525,0
6.3,711.680348,186,140.2,659326.6373,0
10.0,712.3624576,188,140.4,1041839.671,0
3.8,713.7766595,190,140.6,418348.641,0
7.1,714.6533567,192,140.8,765731.0453,0
23.8,716.0389174,194,141.0,2530773.266,0
15.8,716.859425,196,141.2,1708783.125,0
11.3,717.3645197,198,141.4,1243410.334,0
7.5,718.9408663,200,141.6,844926.8813,0
4.2,719.4604883,202,141.8,490753.6606,0
15.0,719.9985843,204,142.0,1696374.174,0
17.5,720.8384269,206,142.2,1995738.098,0
23.8,722.7224612,208,142.4,2736945.397,0
16.3,722.8735525,210,142.6,1901877.087,0
15.5,724.3560877,212,142.8,1830708.396,0
22.8,726.115297,214,143.0,2710786.762,0
22.8,727.6345131,216,143.2,2741612.733,0
16.3,729.2013074,218,143.4,1990659.698,0
16.3,729.8681781,220,143.6,2010530.271,0
10.8,731.8582078,222,143.8,1357766.599,0
10.8,731.9373682,224,144.0,1369920.848,0
10.8,732.5967835,226,144.2,1383173.239,0
10.8,734.5898334,228,144.4,1398987.102,0
15.8,736.3550949,230,144.6,2055358.918,0
19.3,737.4013801,232,144.8,2529153.042,0
21.0,737.5469582,234,145.0,2773306.655,0
10.8,738.3219998,236,145.2,1454543.324,0
10.8,739.8695545,238,145.4,1469729.624,0
15.8,739.9486847,240,145.6,2154086.151,0
8.1,740.2744659,242,145.8,1128724.216,0
15.6,741.0287145,244,146.0,2165390.324,0
21.7,741.3351268,246,146.2,3025820.185,0
23.8,742.2690276,248,146.4,3346645.145,0
15.8,742.4635206,250,146.6,2250405.201,0
8.1,742.8165855,252,146.8,1178349.616,0
11.9,744.4466962,254,147.0,1733952.1,0
12.5,746.003364,256,147.2,1837785.838,0
10.5,746.9661882,258,147.4,1562607.227,0
16.5,748.4421596,260,147.6,2461340.3,0
13.8,749.343611,262,147.8,2081853.54,0
11.9,750.0256596,264,148.0,1814711.602,0
15.8,750.6839845,266,148.2,2419294.868,0
15.6,752.1560531,268,148.4,2411557.066,0
16.3,753.5326168,270,148.6,2541600.148,0
16.3,755.197916,272,148.8,2565893.548,0
7.5,756.6174251,274,149.0,1208614.353,0
10.8,758.2794862,276,149.2,1742651.473,0
10.8,758.4333385,278,149.4,1755447.104,0
16.3,759.9160318,280,149.6,2657096.714,0
3.8,760.3739616,282,149.8,648830.1119,0
10.8,760.5130289,284,150.0,1797689.203,0
15.8,761.5459294,286,150.2,2636871.444,0
13.1,762.3805758,288,150.4,2209341.06,0
8.1,763.4443514,290,150.6,1389747.147,0
13.1,764.9996195,292,150.8,2247357.363,0
10.4,766.0454527,294,151.0,1805416.536,0
6.6,767.2035247,296,151.2,1167119.515,0
7.8,767.6729931,298,151.4,1383324.521,0
4.4,769.4082579,300,151.6,801584.7509,0
10.5,770.0114409,302,151.8,1881027.258,0
14.4,770.0811274,304,152.0,2584516.173,0
14.4,771.5891199,306,152.2,2606439.899,0
11.5,773.2768181,308,152.4,2106272.217,0
10.0,774.0130472,310,152.6,1849383.044,0
7.5,775.5621704,312,152.8,1407003.999,0
13.0,776.9709374,314,153.0,2434024.534,0
11.3,778.8998941,316,153.2,2138742.697,0
6.7,779.1802343,318,153.4,1290207.226,0
8.1,780.1377713,320,153.6,1564278.99,0
8.1,780.4404637,322,153.8,1574499.238,0
6.6,781.5544489,324,154.0,1298884.803,0
10.5,782.8762672,326,154.2,2062304.332,0
11.9,784.4706998,328,154.4,2351666.585,0
14.4,785.4680777,330,154.6,2859314.967,0
10.3,787.0249443,332,154.8,2071340.87,0
6.8,787.5758721,334,155.0,1388275.867,0
9.4,788.8435775,336,155.2,1920264.705,0
7.5,789.6280615,338,155.4,1549642.854,0
7.5,790.3931411,340,155.6,1560162.349,0
6.3,790.6342223,342,155.8,1324070.234,0
10.0,792.5733344,344,156.0,2098449.181,0
3.8,793.1893436,346,156.2,824267.2466,0
7.1,794.271129,348,156.4,1520383.946,0
23.8,794.5539361,350,156.6,5044575.307,0
15.8,796.2218611,352,156.8,3386854.727,0
11.3,796.7271816,354,157.0,2447486.193,0
7.5,797.2041246,356,157.2,1646372.508,0
4.2,798.4211016,358,157.4,944067.2553,0
15.0,799.5558652,360,157.6,3303421.989,0
17.5,800.5719475,362,157.8,3874214.199,0
23.8,801.2694985,364,158.0,5289601.677,0
16.3,801.7940007,366,158.2,3656165.89,0
15.5,802.0892932,368,158.4,3498623.249,0
22.8,803.7353451,370,158.6,5167803.614,0
22.8,804.7178934,372,158.8,5201940.232,0
16.3,806.3404982,374,159.0,3756662.942,0
16.3,806.6557117,376,159.2,3778080.564,0
10.8,806.6640429,378,159.4,2528744.178,0
10.8,807.4940502,380,159.6,2544592.99,0
10.8,808.8674738,382,159.8,2562190.374,0
10.8,810.7919174,384,160.0,2581587.286,0
15.8,812.1768358,386,160.2,3785726.925,0
19.3,812.2779613,388,160.4,4640562.992,0
21.0,812.4274066,390,160.6,5072882.0,0
10.8,812.6528101,392,160.8,2640838.507,0
10.8,813.5457955,394,161.0,2657086.568,0
15.8,815.2121248,396,161.2,3897593.353,0
8.1,815.7273999,398,161.4,2027511.634,0
15.6,816.1431062,400,161.6,3891758.788,0
21.7,816.342885,1,161.8,50647.23417,0
23.8,817.6277573,2,162.0,66801.11246,0
15.8,818.5310471,4,162.2,76585.69842,0
8.1,819.4202348,6,162.4,67660.17045,0
11.9,819.5609511,8,162.6,96624.31614,0
12.5,821.0476704,10,162.8,115364.5799,0
10.5,821.1440577,12,163.0,116045.9307,0
16.5,821.8785505,14,163.2,181512.511,0
13.8,822.146695,16,163.4,175270.9942,0
11.9,822.9669952,18,163.6,171381.2347,0
15.8,823.2446823,20,163.8,234916.5841,0
15.6,825.0084216,22,164.0,252450.8973,0
16.3,826.8813589,24,164.2,283111.333,0
16.3,828.1604713,26,164.4,304030.1788,0
7.5,829.0449595,28,164.6,170245.2583,0
10.8,829.3049199,30,164.8,241901.169,0
10.8,831.2286965,32,165.0,256098.5745,0
16.3,833.1672466,34,165.2,388287.1137,0
3.8,834.691596,36,165.4,125348.2915,0
10.8,834.9117038,38,165.6,298323.323,0
15.8,835.4100897,40,165.8,438666.857,0
13.1,835.8811011,42,166.0,387209.7659,0
8.1,837.4291787,44,166.2,265137.6205,0
13.1,839.412837,46,166.4,422231.8843,0
10.4,840.332022,48,166.6,356976.2986,0
6.6,841.8297706,50,166.8,249852.2183,0
7.8,842.586164,52,167.0,298336.947,0
4.4,843.4827158,54,167.2,191448.5687,0
10.5,843.561402,56,167.4,415234.7799,0
14.4,843.691356,58,167.6,573201.0534,0
14.4,844.6511907,60,167.8,592312.5546,0
11.5,845.3652784,62,168.0,496245.4583,0
10.0,847.0561575,64,168.2,450484.2103,0
7.5,848.1832356,66,168.4,358045.6889,0
13.0,849.9340866,68,168.6,609074.8112,0
11.3,851.891443,70,168.8,550561.22,0
6.7,853.3617609,72,169.0,352237.8521,0
8.1,855.118065,74,169.2,428735.6967,0
8.1,856.4200436,76,169.4,439937.6894,0
6.6,857.3090902,78,169.6,375035.8388,0
10.5,858.7902714,80,169.8,587111.8746,0
11.9,860.3073119,82,170.0,676623.2941,0
14.4,861.0510192,84,170.2,829626.5763,0
10.3,861.859006,86,170.4,619231.9379,0
6.8,863.6316059,88,170.6,432691.4042,0
9.4,865.0583036,90,170.8,595569.3644,0
7.5,866.4286388,92,171.0,494259.939,0
7.5,867.6304564,94,171.2,504844.7955,0
6.3,868.8172357,96,171.4,439694.0019,0
10.0,869.1351495,98,171.6,686721.2489,0
3.8,869.5168739,100,171.8,292201.2843,0
7.1,870.7758455,102,172.0,519525.5487,0
23.8,872.6463921,104,172.2,1677202.335,0
15.8,873.8782919,106,172.4,1150219.738,0
11.3,874.731426,108,172.6,850549.8922,0
7.5,875.2628481,110,172.8,589176.6563,0
4.2,876.9823545,112,173.0,355011.403,0
15.0,877.5009457,114,173.2,1178564.336,0
17.5,878.1450872,116,173.4,1392166.408,0
23.8,878.1566544,118,173.6,1909603.214,0
16.3,879.9520345,120,173.8,1345845.117,0
15.5,880.3897605,122,174.0,1303251.679,0
22.8,881.7103048,124,174.2,1930026.104,0
22.8,881.9829691,126,174.4,1961113.102,0
16.3,882.8221312,128,174.6,1437565.645,0
16.3,884.0285413,130,174.8,1461392.681,0
10.8,885.6157623,132,175.0,999278.671,0
10.8,887.0421425,134,175.2,1015439.99,0
10.8,888.7933136,136,175.4,1032025.241,0
10.8,890.4799195,138,175.6,1048591.917,0
15.8,891.1441531,140,175.8,1536134.065,0
19.3,892.5116129,142,176.0,1895622.448,0
21.0,893.3275921,144,176.2,2089023.819,0
10.8,894.2585495,146,176.4,1111722.503,0
10.8,895.0789907,148,176.6,1127426.174,0
15.8,895.0932234,150,176.8,1650234.924,0
8.1,896.9887654,152,177.0,880636.906,0
15.6,897.0646333,154,177.2,1675969.234,0
21.7,899.0367744,156,177.4,2348461.137,0
23.8,899.5586745,158,177.6,2605332.199,0
15.8,899.6655708,160,177.8,1766506.336,0
8.1,901.579644,162,178.0,940671.4885,0
11.9,902.2780711,164,178.2,1378106.211,0
12.5,902.621718,166,178.4,1462985.65,0
10.5,902.6821018,168,178.6,1250653.1,0
16.5,904.5145361,170,178.8,1965918.396,0
13.8,906.0752695,172,179.0,1673512.768,0
11.9,907.2558166,174,179.2,1467679.914,0
15.8,908.7887893,176,179.4,1958716.241,0
15.6,910.1472695,178,179.6,1958940.021,0
16.3,911.706147,180,179.8,2070822.478,0
16.3,913.2618171,182,180.0,2096941.485,0
7.5,913.6557089,184,180.2,1000723.287,0
10.8,915.322633,186,180.4,1438225.15,0
10.8,915.6834353,188,180.6,1453813.801,0
16.3,916.8635043,190,180.8,2195909.627,0
3.8,917.13256,192,181.0,553258.6738,0
10.8,917.3324288,194,181.2,1501578.226,0
15.8,918.2488957,196,181.4,2199244.005,0
13.1,919.1535137,198,181.6,1851532.11,0
8.1,921.0185197,200,181.8,1176506.758,0
13.1,921.5947209,202,182.0,1893104.375,0
10.4,923.0866655,204,182.2,1529702.282,0
6.6,923.4874382,206,182.4,997805.8203,0
7.8,925.4811259,208,182.6,1184097.164,0
4.4,926.352113,210,182.8,695591.1045,0
10.5,928.1130198,212,183.0,1611578.726,0
14.4,928.671392,214,183.2,2213993.667,0
14.4,929.9493506,216,183.4,2237363.915,0
11.5,931.3407317,218,183.6,1815420.805,0
10.0,931.5201831,220,183.8,1599373.829,0
7.5,932.9419615,222,184.0,1224091.921,0
13.0,934.6487845,224,184.2,2108530.041,0
11.3,936.0216857,226,184.4,1857911.93,0
6.7,937.4907326,228,184.6,1132724.542,0
8.1,939.1298224,230,184.8,1373162.308,0
8.1,940.8048957,232,185.0,1387200.189,0
6.6,940.927268,234,185.2,1149000.309,0
10.5,941.7211941,236,185.4,1815462.629,0
11.9,942.5567837,238,185.6,2069812.893,0
14.4,944.4969834,240,185.8,2520061.664,0
10.3,946.0662439,242,186.0,1834453.533,0
6.8,946.4516137,244,186.2,1238249.858,0
9.4,946.9838852,246,186.4,1707181.189,0
7.5,948.9549027,248,186.6,1385855.046,0
7.5,949.7156926,250,186.8,1397801.932,0
6.3,950.0410297,252,187.0,1191675.176,0
10.0,951.1739401,254,187.2,1878803.634,0
3.8,951.9729007,256,187.4,751225.8979,0
7.1,953.5801652,258,187.6,1372525.475,0
23.8,953.756975,260,187.8,4517474.765,0
15.8,955.4923655,262,188.0,3044364.75,0
11.3,955.6975215,264,188.2,2208595.155,0
7.5,956.0333241,266,188.4,1494363.559,0
4.2,956.5264926,268,188.6,865765.9865,0
15.0,958.3557941,270,188.8,2988712.225,0
17.5,959.2896649,272,189.0,3507184.585,0
23.8,960.6909357,274,189.2,4792974.837,0
16.3,961.2421254,276,189.4,3324397.142,0
15.5,961.6481358,278,189.6,3187709.649,0
22.8,961.9666015,280,189.8,4699607.923,0
22.8,963.8423535,282,190.0,4742091.781,0
16.3,965.2115875,284,190.2,3433606.295,0
16.3,965.656526,286,190.4,3459070.358,0
10.8,967.078627,288,190.6,2328656.309,0
10.8,967.1455576,290,190.8,2344683.437,0
10.8,967.9033346,292,191.0,2362398.936,0
10.8,968.4468732,294,191.2,2379612.884,0
15.8,969.62564,296,191.4,3484569.778,0
19.3,970.476404,298,191.6,4277009.633,0
21.0,971.485394,300,191.8,4684894.18,0
10.8,972.7208361,302,192.0,2453944.329,0
10.8,973.6931202,304,192.2,2472370.548,0
15.8,975.6695898,306,192.4,3623242.198,0
8.1,977.3199109,308,192.6,1898501.365,0
15.6,978.0772035,310,192.8,3633181.745,0
21.7,978.3218533,312,193.0,5066510.28,0
23.8,980.272529,314,193.2,5598107.403,0
15.8,980.4525204,316,193.4,3758529.505,0
8.1,981.1848542,318,193.6,1966439.445,0
11.9,982.6408196,320,193.8,2885847.561,0
12.5,983.6546889,322,194.0,3050438.39,0
10.5,985.0574367,324,194.2,2590355.35,0
16.5,986.8131689,326,194.4,4071642.503,0
13.8,987.2555879,328,194.6,3436434.088,0
11.9,988.2654007,330,194.8,2991656.114,0
15.8,988.5241483,332,195.0,3979060.556,0
15.6,990.08998,334,195.2,3959041.194,0
16.3,990.9078972,336,195.4,4162166.527,0
16.3,991.3721694,338,195.6,4188633.855,0
7.5,992.2759772,340,195.8,1969906.558,0
10.8,993.8058671,342,196.0,2833203.366,0
10.8,995.2204697,344,196.2,2853562.734,0
16.3,997.1836137,346,196.4,4311831.473,0
3.8,998.7820283,348,196.6,1055036.883,0
10.8,999.1257043,350,196.8,2913931.873,0
15.8,1000.555442,352,197.0,4267359.861,0
13.1,1000.875714,354,197.2,3568663.591,0
8.1,1001.201742,356,197.4,2240875.724,0
13.1,1002.656897,358,197.6,3614893.297,0
10.4,1004.372881,360,197.8,2902151.602,0
6.6,1005.041873,362,198.0,1873553.809,0
7.8,1006.935214,364,198.2,2220096.996,0
4.4,1008.476173,366,198.4,1285617.156,0
10.5,1009.806701,368,198.6,3009796.457,0
14.4,1010.497599,370,198.8,4131613.276,0
14.4,1011.447439,372,199.0,4157601.515,0
11.5,1012.883109,374,199.2,3354153.819,0
10.0,1013.165058,376,199.4,2940283.243,0
7.5,1013.927166,378,199.6,2232689.946,0
13.0,1015.361038,380,199.8,3853605.163,0
11.3,1017.005115,382,200.0,3380041.266,0
6.7,1017.580536,384,200.2,2038964.716,0
8.1,1017.58394,386,200.4,2465558.08,0
8.1,1019.558378,388,200.6,2482900.768,0
6.6,1021.426138,390,200.8,2047770.794,0
10.5,1023.109452,392,201.0,3245279.326,0
11.9,1025.005053,394,201.2,3695574.814,0
14.4,1026.378069,396,201.4,4488145.777,0
10.3,1026.829264,398,201.6,3244350.931,0
6.8,1028.626035,400,201.8,2176162.659,0
9.4,1030.411829,1,202.0,66014.24833,0
7.5,1030.800701,2,202.2,70466.3485,0
7.5,1032.753746,4,202.4,82383.11403,0
6.3,1034.090332,6,202.6,88652.94446,0
10.0,1034.896034,8,202.8,121835.1862,0
3.8,1036.513215,10,203.0,89134.45428,0
7.1,1037.965012,12,203.2,126398.7277,0
23.8,1039.150592,14,203.4,321656.0775,0
15.8,1039.221799,16,203.6,258497.013,0
11.3,1039.565225,18,203.8,219771.9782,0
7.5,1040.29295,20,204.0,177938.7007,0
4.2,1041.627396,22,204.2,132814.756,0
15.0,1042.008899,24,204.4,343971.0475,0
17.5,1043.039102,26,204.6,419367.9444,0
23.8,1043.503598,28,204.8,586578.1686,0
16.3,1043.565079,30,205.0,446552.0363,0
15.5,1044.712019,32,205.2,452636.7644,0
22.8,1045.311353,34,205.4,673850.7502,0
22.8,1045.713108,36,205.6,710260.0366,0
16.3,1045.771004,38,205.8,550946.1121,0
16.3,1045.95117,40,206.0,576908.0195,0
10.8,1047.839268,42,206.2,420660.2748,0
10.8,1048.403855,44,206.4,438085.9325,0
10.8,1050.30745,46,206.6,456111.5984,0
10.8,1051.432916,48,206.8,473849.042,0
15.8,1052.811863,50,207.0,690954.1825,0
19.3,1054.169516,52,207.2,862331.1888,0
21.0,1055.315616,54,207.4,967484.5152,0
10.8,1055.844758,56,207.6,545121.6019,0
10.8,1057.051782,58,207.8,563085.6463,0
15.8,1057.054684,60,208.0,820446.3504,0
8.1,1057.12158,62,208.2,463868.2037,0
15.6,1057.853162,64,208.4,861538.9212,0
21.7,1058.914383,66,208.6,1210139.89,0
23.8,1060.341283,68,208.8,1361264.861,0
15.8,1060.452305,70,209.0,950198.3538,0
8.1,1062.282158,72,209.2,531557.5837,0
11.9,1063.965844,74,209.4,771953.8329,0
12.5,1064.740405,76,209.6,828503.7787,0
10.5,1065.10023,78,209.8,723238.1385,0
16.5,1067.032502,80,210.0,1129224.387,0
13.8,1067.946084,82,210.2,977966.9142,0
11.9,1068.658107,84,210.4,871911.907,0
15.8,1069.371087,86,210.6,1163284.227,0
15.6,1069.398591,88,210.8,1174706.098,0
16.3,1070.796844,90,211.0,1252647.934,0
16.3,1072.383055,92,211.2,1281024.195,0
7.5,1074.014906,94,211.4,637105.6562,0
10.8,1074.875923,96,211.6,907612.6771,0
10.8,1075.471488,98,211.8,925758.6092,0
16.3,1075.898723,100,212.0,1391654.309,0
3.8,1077.424788,102,212.2,380538.5438,0
10.8,1077.46322,104,212.4,980500.2349,0
15.8,1077.463295,106,212.6,1430395.06,0
13.1,1077.572614,108,212.8,1218547.456,0
8.1,1079.373386,110,213.0,792724.5292,0
13.1,1081.212302,112,213.2,1265666.53,0
10.4,1081.729887,114,213.4,1035777.098,0
6.6,1082.301287,116,213.6,692334.112,0
7.8,1083.532067,118,213.8,820134.1476,0
4.4,1083.844333,120,214.0,498531.2707,0
10.5,1084.624538,122,214.2,1117109.931,0
14.4,1084.65366,124,214.4,1531452.376,0
14.4,1086.05602,126,214.6,1557167.57,0
11.5,1086.477172,128,214.8,1276266.877,0
10.0,1087.740758,130,215.0,1136207.265,0
7.5,1087.786514,132,215.2,881086.8787,0
13.0,1089.739831,134,215.4,1502979.663,0
11.3,1090.21084,136,215.6,1334368.757,0
6.7,1091.607173,138,215.8,830331.8825,0
8.1,1092.602902,140,216.0,1004317.667,0
8.1,1092.760659,142,216.2,1017923.085,0
6.6,1093.671511,144,216.4,853443.7322,0
10.5,1094.694786,146,216.6,1337017.049,0
11.9,1095.235233,148,216.8,1526907.285,0
14.4,1096.528683,150,217.0,1859751.548,0
10.3,1097.938484,152,217.2,1368255.261,0
6.8,1098.675886,154,217.4,938153.9337,0
9.4,1100.495732,156,217.6,1288938.539,0
7.5,1101.198074,158,217.8,1055284.238,0
7.5,1101.701555,160,218.0,1068336.643,0
6.3,1102.927639,162,218.2,919828.0754,0
10.0,1104.118023,164,218.4,1438504.517,0
3.8,1104.267296,166,218.6,595276.9908,0
7.1,1105.814295,168,218.8,1066548.092,0
23.8,1106.904539,170,219.0,3458047.403,0
15.8,1108.165367,172,219.2,2347859.52,0
11.3,1109.420253,174,219.4,1719633.881,0
7.5,1111.300694,176,219.6,1179080.586,0
4.2,1112.859419,178,219.8,698665.6737,0
15.0,1112.86472,180,220.0,2343242.482,0
17.5,1114.664115,182,220.2,2756271.211,0
23.8,1114.904418,184,220.4,3764649.124,0
16.3,1116.135632,186,220.6,2630615.793,0
15.5,1117.331242,188,220.8,2533875.294,0
22.8,1119.265221,190,221.0,3739578.077,0
22.8,1120.795418,192,221.2,3783436.514,0
16.3,1122.525868,194,221.4,2756719.825,0
16.3,1123.966101,196,221.6,2788053.122,0
10.8,1124.274636,198,221.8,1889950.883,0
10.8,1125.483991,200,222.0,1910447.354,0
10.8,1125.764236,202,222.2,1929391.147,0
10.8,1127.233217,204,222.4,1950400.953,0
15.8,1127.303266,206,222.6,2847842.773,0
19.3,1128.254197,208,222.8,3498969.174,0
21.0,1129.618962,210,223.0,3841496.614,0
10.8,1129.662836,212,223.2,2028733.014,0
10.8,1130.358777,214,223.4,2048526.305,0
15.8,1131.978206,216,223.6,2995341.417,0
8.1,1132.48594,218,223.8,1585017.781,0
15.6,1133.369378,220,224.0,3015620.605,0
21.7,1135.107878,222,224.2,4210559.429,0
23.8,1135.361156,224,224.4,4653086.3,0
15.8,1137.351935,226,224.6,3145893.651,0
8.1,1138.528859,228,224.8,1663596.262,0
11.9,1139.769848,230,225.0,2433419.147,0
12.5,1140.73323,232,225.2,2576273.716,0
